No,Price,Area,Bedrooms,WCs,District,Floors,Legal_status,Frontage,Price_per_sqm,District_encoded,Month
2811,13.95,156.0,4.0,4.0,binh-thanh,7.0,1.0,1.0,0.09,14,2
2812,7.95,80.0,5.0,3.0,binh-thanh,3.0,1.0,0.0,0.1,14,2
2813,12.4,140.0,4.0,4.0,binh-thanh,3.0,1.0,0.0,0.09,14,2
2814,11.2,171.0,9.0,10.0,binh-thanh,4.0,1.0,-1.0,0.07,14,2
2815,11.7,167.0,10.0,10.0,binh-thanh,4.0,1.0,1.0,0.07,14,2
2816,4.25,45.0,2.0,2.0,binh-thanh,2.0,-1.0,-1.0,0.09,14,2
2817,15.5,176.0,3.0,10.0,binh-thanh,4.0,1.0,0.0,0.09,14,2
2818,13.0,187.0,9.0,9.0,binh-thanh,4.0,1.0,0.0,0.07,14,2
2819,11.4,73.0,3.0,2.0,binh-thanh,2.0,-1.0,1.0,0.16,14,2
2820,5.7,56.0,3.0,3.0,binh-thanh,4.0,1.0,0.0,0.1,14,2
2821,6.4,40.0,4.0,3.0,binh-thanh,3.0,1.0,1.0,0.16,14,2
2822,10.1,110.0,3.0,3.0,binh-thanh,2.0,-1.0,-1.0,0.09,14,2
2823,17.4,196.0,6.0,6.0,binh-thanh,3.0,1.0,1.0,0.09,14,2
2824,3.4,25.0,2.0,2.0,binh-thanh,2.0,1.0,0.0,0.14,14,2
2825,4.95,35.0,2.0,2.0,binh-thanh,2.0,-1.0,-1.0,0.14,14,2
2826,6.4,50.0,5.0,5.0,binh-thanh,4.0,1.0,-1.0,0.13,14,2
2827,4.8,53.0,3.0,2.0,binh-thanh,2.0,-1.0,-1.0,0.09,14,2
2828,5.0,40.0,3.0,3.0,binh-thanh,3.0,-1.0,0.0,0.12,14,2
2829,5.99,47.0,2.0,2.0,binh-thanh,2.0,-1.0,0.0,0.13,14,2
2830,8.7,60.0,5.0,4.0,binh-thanh,4.0,-1.0,0.0,0.14,14,2
2831,3.3,27.0,2.0,2.0,binh-thanh,2.0,1.0,0.0,0.12,14,2
2832,16.5,176.0,7.0,7.0,binh-thanh,5.0,-1.0,0.0,0.09,14,2
2833,13.7,126.0,2.0,2.0,binh-thanh,4.0,-1.0,0.0,0.11,14,2
2834,9.8,72.0,3.0,3.0,binh-thanh,4.0,1.0,0.0,0.14,14,2
2835,15.0,84.0,9.0,9.0,binh-thanh,5.0,1.0,1.0,0.18,14,2
2836,7.3,60.0,2.0,2.0,binh-thanh,3.0,-1.0,-1.0,0.12,14,1
2837,14.1,80.0,6.0,7.0,binh-thanh,4.0,1.0,0.0,0.18,14,1
2838,7.4,59.0,3.0,2.0,binh-thanh,3.0,-1.0,0.0,0.13,14,1
2839,11.2,65.0,3.0,3.0,binh-thanh,3.0,1.0,0.0,0.17,14,1
2840,6.6,65.0,5.0,5.0,binh-thanh,4.0,1.0,-1.0,0.1,14,1
2841,10.5,102.0,5.0,3.0,binh-thanh,4.0,1.0,1.0,0.1,14,1
2842,10.0,52.0,8.0,8.0,binh-thanh,5.0,-1.0,1.0,0.19,14,1
2843,12.8,72.0,7.0,7.0,binh-thanh,5.0,-1.0,-1.0,0.18,14,1
2844,6.5,60.0,2.0,3.0,binh-thanh,3.0,1.0,-1.0,0.11,14,1
2845,7.3,50.0,4.0,2.0,binh-thanh,6.0,-1.0,0.0,0.15,14,1
2846,12.95,75.0,9.0,9.0,binh-thanh,6.0,1.0,0.0,0.17,14,1
2847,9.0,96.0,4.0,4.0,binh-thanh,4.0,1.0,0.0,0.09,14,1
2848,9.5,40.0,3.0,3.0,binh-thanh,3.0,1.0,-1.0,0.24,14,1
2849,7.69,44.0,7.0,7.0,binh-thanh,3.0,1.0,0.0,0.17,14,1
2850,10.5,75.0,1.0,1.0,binh-thanh,3.0,1.0,0.0,0.14,14,1
2851,14.0,64.0,4.0,4.0,binh-thanh,4.0,1.0,-1.0,0.22,14,1
2852,14.5,130.0,12.0,12.0,binh-thanh,5.0,1.0,-1.0,0.11,14,1
2853,7.3,60.0,2.0,2.0,binh-thanh,4.0,-1.0,0.0,0.12,14,1
2854,3.8,30.0,3.0,3.0,binh-thanh,3.0,1.0,1.0,0.13,14,1
2855,9.99,75.0,6.0,6.0,binh-thanh,5.0,1.0,1.0,0.13,14,1
2856,9.5,97.0,5.0,5.0,binh-thanh,5.0,1.0,0.0,0.1,14,1
2857,9.6,110.0,5.0,4.0,binh-thanh,4.0,1.0,1.0,0.09,14,1
2858,3.7,18.0,2.0,2.0,binh-thanh,3.0,1.0,-1.0,0.21,14,1
2859,13.3,144.0,4.0,4.0,binh-thanh,3.0,1.0,0.0,0.09,14,1
2860,5.85,36.0,3.0,3.0,binh-thanh,3.0,1.0,0.0,0.16,14,1
2861,6.6,48.0,4.0,3.0,binh-thanh,4.0,1.0,0.0,0.14,14,1
2862,6.7,55.0,5.0,4.0,binh-thanh,5.0,1.0,0.0,0.12,14,1
2863,5.5,36.0,2.0,2.0,binh-thanh,4.0,1.0,0.0,0.15,14,1
2864,10.5,114.0,5.0,5.0,binh-thanh,4.0,-1.0,0.0,0.09,14,1
2865,12.0,120.0,2.0,2.0,binh-thanh,4.0,-1.0,0.0,0.1,14,1
2866,8.8,54.0,4.0,2.0,binh-thanh,3.0,-1.0,1.0,0.16,14,1
2867,6.6,52.0,4.0,3.0,binh-thanh,4.0,-1.0,0.0,0.13,14,1
2868,7.7,39.0,4.0,5.0,binh-thanh,4.0,-1.0,1.0,0.2,14,1
2869,3.4,27.0,2.0,2.0,binh-thanh,2.0,-1.0,-1.0,0.13,14,1
2870,7.0,53.0,6.0,5.0,binh-thanh,4.0,-1.0,1.0,0.13,14,1
2871,3.7,25.0,2.0,2.0,binh-thanh,3.0,1.0,0.0,0.15,14,1
2872,6.5,72.31,5.0,4.0,binh-thanh,5.0,-1.0,0.0,0.09,14,1
2873,5.9,33.0,2.0,2.0,binh-thanh,2.0,1.0,-1.0,0.18,14,1
2874,6.4,54.0,4.0,3.0,binh-thanh,3.0,-1.0,-1.0,0.12,14,1
2875,11.5,199.0,13.0,13.0,binh-thanh,5.0,1.0,-1.0,0.06,14,1
2876,12.0,150.0,12.0,12.0,can-gio,4.0,-1.0,-1.0,0.08,15,11
2877,3.0,50.0,2.0,2.0,cu-chi,2.0,-1.0,-1.0,0.06,16,7
2878,14.0,455.0,2.0,12.0,cu-chi,3.0,1.0,1.0,0.03,16,5
2879,7.39,53.0,4.0,4.0,go-vap,4.0,1.0,0.0,0.14,17,12
2880,9.9,94.0,3.0,4.0,go-vap,3.0,1.0,1.0,0.11,17,12
2881,9.7,58.0,4.0,5.0,go-vap,5.0,1.0,0.0,0.17,17,12
2882,10.9,57.0,3.0,4.0,go-vap,5.0,1.0,0.0,0.19,17,12
2883,4.7,50.0,3.0,2.0,go-vap,2.0,1.0,0.0,0.09,17,12
2884,6.25,42.0,3.0,3.0,go-vap,4.0,1.0,1.0,0.15,17,12
2885,7.5,85.0,2.0,2.0,go-vap,3.0,1.0,-1.0,0.09,17,12
2886,4.3,40.0,3.0,2.0,go-vap,2.0,-1.0,-1.0,0.11,17,12
2887,7.0,55.0,4.0,5.0,go-vap,4.0,1.0,0.0,0.13,17,12
2888,5.5,66.0,1.0,1.0,go-vap,4.0,1.0,0.0,0.08,17,12
2889,4.68,37.0,4.0,3.0,go-vap,4.0,1.0,0.0,0.13,17,12
2890,5.8,52.0,5.0,6.0,go-vap,4.0,1.0,0.0,0.11,17,12
2891,10.9,101.0,2.0,2.0,go-vap,4.0,1.0,0.0,0.11,17,12
2892,5.2,57.0,3.0,2.0,go-vap,2.0,1.0,1.0,0.09,17,12
2893,6.6,72.0,4.0,6.0,go-vap,3.0,-1.0,-1.0,0.09,17,11
2894,5.1,64.0,4.0,4.0,go-vap,3.0,-1.0,0.0,0.08,17,11
2895,2.39,34.0,2.0,2.0,go-vap,2.0,-1.0,-1.0,0.07,17,11
2896,7.2,88.0,6.0,7.0,go-vap,3.0,-1.0,-1.0,0.08,17,11
2897,6.5,56.0,4.0,4.0,go-vap,4.0,-1.0,-1.0,0.12,17,11
2898,13.6,80.0,5.0,6.0,go-vap,5.0,1.0,1.0,0.17,17,11
2899,3.9,40.0,3.0,3.0,go-vap,2.0,-1.0,-1.0,0.1,17,11
2900,3.8,76.0,4.0,3.0,go-vap,2.0,1.0,0.0,0.05,17,11
2901,3.65,40.0,3.0,2.0,go-vap,3.0,-1.0,0.0,0.09,17,11
2902,3.7,44.0,3.0,3.0,go-vap,3.0,1.0,0.0,0.08,17,11
2903,7.2,56.0,2.0,2.0,go-vap,2.0,-1.0,-1.0,0.13,17,11
2904,5.5,50.0,3.0,3.0,go-vap,6.0,1.0,0.0,0.11,17,11
2905,5.2,80.0,4.0,3.0,go-vap,1.0,-1.0,0.0,0.06,17,11
2906,4.5,42.0,2.0,2.0,go-vap,3.0,1.0,0.0,0.11,17,11
2907,2.8,42.0,2.0,2.0,go-vap,2.0,1.0,1.0,0.07,17,11
2908,10.99,50.0,4.0,3.0,go-vap,4.0,1.0,-1.0,0.22,17,11
2909,4.5,45.0,3.0,4.0,go-vap,3.0,1.0,0.0,0.1,17,11
2910,4.8,75.0,4.0,3.0,go-vap,3.0,-1.0,0.0,0.06,17,11
2911,4.6,35.0,2.0,3.0,go-vap,3.0,1.0,0.0,0.13,17,11
2912,4.9,58.0,3.0,2.0,go-vap,3.0,-1.0,0.0,0.08,17,11
2913,2.9,80.0,4.0,3.0,go-vap,2.0,1.0,0.0,0.04,17,11
2914,4.9,42.0,3.0,4.0,go-vap,3.0,1.0,0.0,0.12,17,11
2915,8.5,78.0,4.0,5.0,go-vap,4.0,1.0,0.0,0.11,17,11
2916,6.68,43.0,4.0,3.0,go-vap,4.0,1.0,1.0,0.16,17,11
2917,8.6,60.0,4.0,5.0,go-vap,4.0,1.0,1.0,0.14,17,11
2918,7.5,45.0,5.0,3.0,go-vap,3.0,1.0,0.0,0.17,17,11
2919,4.8,65.0,4.0,3.0,go-vap,3.0,1.0,-1.0,0.07,17,11
2920,3.7,44.0,2.0,2.0,go-vap,2.0,-1.0,0.0,0.08,17,11
2921,3.1,31.0,2.0,2.0,go-vap,2.0,1.0,-1.0,0.1,17,11
2922,6.25,63.0,3.0,4.0,go-vap,3.0,1.0,1.0,0.1,17,11
2923,4.8,50.0,3.0,2.0,go-vap,2.0,-1.0,-1.0,0.1,17,11
2924,4.5,70.0,1.0,2.0,go-vap,3.0,-1.0,0.0,0.06,17,11
2925,4.0,55.0,2.0,2.0,go-vap,2.0,1.0,0.0,0.07,17,11
2926,6.99,48.0,4.0,5.0,go-vap,3.0,1.0,0.0,0.15,17,11
2927,9.0,73.0,5.0,6.0,go-vap,4.0,1.0,1.0,0.12,17,11
2928,8.79,81.0,5.0,5.0,go-vap,4.0,1.0,1.0,0.11,17,11
2929,2.0,42.0,2.0,2.0,go-vap,2.0,1.0,0.0,0.05,17,11
2930,6.6,42.0,4.0,5.0,go-vap,4.0,1.0,0.0,0.16,17,11
2931,4.25,61.29,3.0,3.0,go-vap,3.0,1.0,0.0,0.07,17,11
2932,3.2,30.0,3.0,3.0,go-vap,3.0,1.0,0.0,0.11,17,11
2933,2.0,45.0,3.0,3.0,go-vap,3.0,1.0,0.0,0.04,17,11
2934,17.7,260.0,3.0,9.0,go-vap,4.0,1.0,0.0,0.07,17,11
2935,8.5,90.0,5.0,6.0,go-vap,4.0,1.0,1.0,0.09,17,11
2936,6.5,54.0,3.0,4.0,go-vap,4.0,1.0,0.0,0.12,17,11
2937,7.5,90.0,3.0,3.0,go-vap,3.0,-1.0,-1.0,0.08,17,11
2938,7.3,56.0,4.0,5.0,go-vap,3.0,-1.0,0.0,0.13,17,11
2939,11.9,101.0,9.0,4.0,go-vap,5.0,1.0,0.0,0.12,17,11
2940,8.79,81.0,5.0,5.0,go-vap,4.0,1.0,1.0,0.11,17,11
2941,6.5,68.0,4.0,4.0,go-vap,3.0,-1.0,-1.0,0.1,17,11
2942,6.1,63.0,2.0,2.0,go-vap,2.0,1.0,0.0,0.1,17,11
2943,6.5,63.0,2.0,2.0,go-vap,2.0,1.0,1.0,0.1,17,11
2944,11.5,80.0,3.0,4.0,go-vap,4.0,1.0,0.0,0.14,17,11
2945,1.85,18.0,1.0,1.0,go-vap,2.0,1.0,-1.0,0.1,17,11
2946,9.5,96.0,3.0,4.0,go-vap,4.0,1.0,0.0,0.1,17,11
2947,7.5,81.0,4.0,5.0,go-vap,4.0,1.0,0.0,0.09,17,11
2948,10.0,96.0,4.0,3.0,go-vap,4.0,1.0,0.0,0.1,17,11
2949,4.15,35.0,3.0,3.0,go-vap,3.0,1.0,-1.0,0.12,17,10
2950,6.0,46.0,3.0,3.0,go-vap,4.0,1.0,1.0,0.13,17,10
2951,3.8,62.0,4.0,3.0,go-vap,3.0,1.0,-1.0,0.06,17,10
2952,8.5,86.0,4.0,4.0,go-vap,3.0,-1.0,1.0,0.1,17,10
2953,7.4,67.0,5.0,6.0,go-vap,5.0,1.0,0.0,0.11,17,10
2954,8.8,55.0,4.0,5.0,go-vap,5.0,1.0,0.0,0.16,17,10
2955,7.79,68.0,4.0,4.0,go-vap,4.0,-1.0,0.0,0.11,17,10
2956,7.0,100.0,3.0,3.0,go-vap,3.0,1.0,0.0,0.07,17,10
2957,3.95,64.0,3.0,3.0,go-vap,3.0,1.0,-1.0,0.06,17,10
2958,4.6,46.0,2.0,2.0,go-vap,2.0,-1.0,-1.0,0.1,17,10
2959,5.6,43.0,4.0,3.0,go-vap,4.0,1.0,0.0,0.13,17,10
2960,7.0,69.0,4.0,6.0,go-vap,4.0,1.0,0.0,0.1,17,10
2961,7.5,77.0,3.0,3.0,go-vap,3.0,1.0,0.0,0.1,17,10
2962,6.8,53.0,3.0,3.0,go-vap,4.0,1.0,0.0,0.13,17,10
2963,3.9,64.0,3.0,3.0,go-vap,4.0,1.0,-1.0,0.06,17,10
2964,6.0,58.0,3.0,3.0,go-vap,3.0,1.0,0.0,0.1,17,10
2965,3.98,64.0,3.0,3.0,go-vap,3.0,1.0,-1.0,0.06,17,10
2966,4.98,43.0,2.0,2.0,go-vap,2.0,-1.0,-1.0,0.12,17,10
2967,8.35,62.0,5.0,5.0,go-vap,4.0,1.0,0.0,0.13,17,10
2968,2.85,25.0,2.0,3.0,go-vap,3.0,-1.0,-1.0,0.11,17,10
2969,3.6,37.0,4.0,3.0,go-vap,1.0,-1.0,-1.0,0.1,17,10
2970,6.6,70.0,2.0,2.0,go-vap,3.0,-1.0,0.0,0.09,17,10
2971,7.2,63.0,4.0,5.0,go-vap,4.0,1.0,0.0,0.11,17,10
2972,13.5,101.0,6.0,5.0,go-vap,3.0,1.0,0.0,0.13,17,10
2973,4.59,39.0,3.0,3.0,go-vap,3.0,-1.0,0.0,0.12,17,10
2974,4.08,33.0,3.0,3.0,go-vap,4.0,1.0,1.0,0.12,17,10
2975,12.0,76.0,4.0,5.0,go-vap,4.0,1.0,0.0,0.16,17,10
2976,4.9,33.0,3.0,3.0,go-vap,3.0,1.0,1.0,0.15,17,10
2977,9.5,87.0,4.0,4.0,go-vap,4.0,1.0,1.0,0.11,17,10
2978,7.0,53.0,4.0,4.0,go-vap,4.0,1.0,0.0,0.13,17,10
2979,4.95,61.29,4.0,3.0,go-vap,3.0,1.0,0.0,0.08,17,10
2980,1.79,12.0,2.0,2.0,go-vap,2.0,1.0,0.0,0.15,17,10
2981,4.69,35.0,2.0,3.0,go-vap,3.0,-1.0,0.0,0.13,17,10
2982,2.69,23.0,2.0,2.0,go-vap,2.0,-1.0,-1.0,0.12,17,10
2983,2.05,20.0,2.0,3.0,go-vap,3.0,1.0,0.0,0.1,17,10
2984,4.95,61.29,3.0,2.0,go-vap,2.0,1.0,0.0,0.08,17,10
2985,8.2,44.0,4.0,3.0,go-vap,4.0,1.0,1.0,0.19,17,10
2986,7.99,70.0,5.0,3.0,go-vap,4.0,1.0,0.0,0.11,17,10
2987,7.8,124.0,2.0,3.0,go-vap,2.0,-1.0,-1.0,0.06,17,10
2988,4.5,36.0,4.0,3.0,go-vap,3.0,1.0,0.0,0.12,17,10
2989,3.2,28.0,3.0,2.0,go-vap,3.0,-1.0,1.0,0.11,17,10
2990,12.5,75.2,4.0,5.0,go-vap,4.0,1.0,0.0,0.17,17,10
2991,5.4,45.5,4.0,5.0,go-vap,5.0,1.0,0.0,0.12,17,10
2992,6.5,62.0,4.0,6.0,go-vap,4.0,1.0,0.0,0.1,17,10
2993,4.5,64.0,5.0,3.0,go-vap,2.0,1.0,0.0,0.07,17,10
2994,5.2,34.0,3.0,3.0,go-vap,5.0,1.0,0.0,0.15,17,10
2995,5.65,42.0,3.0,3.0,go-vap,3.0,-1.0,0.0,0.13,17,10
2996,6.7,63.0,4.0,5.0,go-vap,4.0,1.0,0.0,0.11,17,10
2997,7.1,60.0,4.0,5.0,go-vap,4.0,-1.0,-1.0,0.12,17,10
2998,5.86,45.0,4.0,4.0,go-vap,5.0,-1.0,-1.0,0.13,17,10
2999,4.3,50.0,2.0,2.0,go-vap,2.0,-1.0,-1.0,0.09,17,10
3000,3.2,28.0,4.0,3.0,go-vap,3.0,1.0,1.0,0.11,17,10
3001,11.5,85.0,7.0,7.0,go-vap,5.0,1.0,0.0,0.14,17,10
3002,4.6,50.0,3.0,4.0,go-vap,2.0,-1.0,0.0,0.09,17,10
3003,6.5,64.0,7.0,6.0,go-vap,4.0,-1.0,-1.0,0.1,17,10
3004,3.7,34.0,2.0,2.0,go-vap,2.0,-1.0,0.0,0.11,17,10
3005,6.8,68.0,3.0,4.0,go-vap,4.0,1.0,-1.0,0.1,17,10
3006,5.3,42.0,4.0,3.0,go-vap,3.0,1.0,0.0,0.13,17,10
3007,5.7,41.0,4.0,3.0,go-vap,4.0,1.0,1.0,0.14,17,10
3008,5.35,40.0,2.0,2.0,go-vap,3.0,1.0,0.0,0.13,17,10
3009,8.6,50.0,4.0,6.0,go-vap,5.0,1.0,-1.0,0.17,17,10
3010,7.4,47.0,4.0,5.0,go-vap,4.0,1.0,1.0,0.16,17,10
3011,4.8,53.0,2.0,2.0,go-vap,3.0,-1.0,-1.0,0.09,17,10
3012,12.0,117.0,5.0,4.0,go-vap,4.0,-1.0,-1.0,0.1,17,10
3013,5.5,56.0,4.0,3.0,go-vap,4.0,-1.0,1.0,0.1,17,10
3014,7.6,53.0,4.0,5.0,go-vap,5.0,1.0,0.0,0.14,17,10
3015,3.8,25.0,2.0,2.0,go-vap,2.0,-1.0,0.0,0.15,17,10
3016,3.8,25.0,2.0,2.0,go-vap,2.0,1.0,0.0,0.15,17,10
3017,3.1,42.0,3.0,2.0,go-vap,3.0,-1.0,1.0,0.07,17,10
3018,14.5,62.0,6.0,7.0,go-vap,6.0,1.0,1.0,0.23,17,10
3019,6.5,48.0,3.0,3.0,go-vap,2.0,1.0,0.0,0.14,17,10
3020,6.5,63.0,4.0,5.0,go-vap,4.0,1.0,1.0,0.1,17,10
3021,6.66,40.0,4.0,5.0,go-vap,4.0,1.0,-1.0,0.17,17,10
3022,4.5,45.0,3.0,2.0,go-vap,3.0,1.0,0.0,0.1,17,10
3023,6.6,83.0,2.0,2.0,go-vap,2.0,1.0,0.0,0.08,17,10
3024,3.65,28.0,2.0,2.0,go-vap,2.0,1.0,0.0,0.13,17,10
3025,4.35,39.0,2.0,1.0,go-vap,1.0,-1.0,-1.0,0.11,17,10
3026,4.5,44.8,3.0,2.0,go-vap,3.0,1.0,0.0,0.1,17,10
3027,6.9,95.0,3.0,2.0,go-vap,2.0,-1.0,-1.0,0.07,17,10
3028,5.8,70.0,5.0,5.0,go-vap,4.0,-1.0,-1.0,0.08,17,10
3029,4.97,43.0,6.0,6.0,go-vap,3.0,-1.0,0.0,0.12,17,10
3030,1.85,14.0,2.0,3.0,go-vap,3.0,-1.0,-1.0,0.13,17,10
3031,2.4,44.0,3.0,2.0,go-vap,2.0,1.0,0.0,0.05,17,9
3032,12.5,107.0,4.0,5.0,go-vap,4.0,1.0,0.0,0.12,17,10
3033,4.65,43.0,2.0,2.0,go-vap,2.0,1.0,-1.0,0.11,17,10
3034,5.8,64.0,5.0,5.0,go-vap,3.0,1.0,-1.0,0.09,17,10
3035,6.8,72.0,4.0,3.0,go-vap,3.0,-1.0,-1.0,0.09,17,10
3036,3.85,28.0,2.0,2.0,go-vap,2.0,-1.0,-1.0,0.14,17,9
3037,4.2,49.0,2.0,2.0,go-vap,2.0,1.0,-1.0,0.09,17,9
3038,4.6,40.0,6.0,3.0,go-vap,3.0,-1.0,-1.0,0.12,17,9
3039,3.78,28.0,3.0,3.0,go-vap,4.0,1.0,0.0,0.13,17,9
3040,10.7,72.0,4.0,4.0,go-vap,5.0,1.0,1.0,0.15,17,9
3041,2.0,61.29,2.0,3.0,go-vap,3.0,1.0,-1.0,0.03,17,9
3042,6.8,72.0,4.0,2.0,go-vap,3.0,1.0,0.0,0.09,17,9
3043,10.0,80.0,8.0,4.0,go-vap,4.0,1.0,1.0,0.12,17,9
3044,5.9,44.0,4.0,4.0,go-vap,6.0,-1.0,0.0,0.13,17,9
3045,2.0,61.29,2.0,3.0,go-vap,3.0,1.0,-1.0,0.03,17,9
3046,5.8,30.72,4.0,2.0,go-vap,2.0,-1.0,0.0,0.19,17,9
3047,4.3,40.0,3.0,3.0,go-vap,4.0,-1.0,-1.0,0.11,17,9
3048,5.2,56.0,3.0,3.0,go-vap,2.0,-1.0,-1.0,0.09,17,9
3049,5.6,72.0,6.0,6.0,go-vap,3.0,-1.0,-1.0,0.08,17,9
3050,6.3,112.0,4.0,3.0,go-vap,2.0,-1.0,0.0,0.06,17,9
3051,2.22,20.0,1.0,2.0,go-vap,2.0,1.0,1.0,0.11,17,9
3052,6.4,60.0,4.0,3.0,go-vap,4.0,1.0,0.0,0.11,17,9
3053,4.0,56.0,3.0,4.0,go-vap,4.0,1.0,-1.0,0.07,17,9
3054,5.98,72.0,3.0,3.0,go-vap,3.0,1.0,-1.0,0.08,17,9
3055,3.5,44.0,3.0,2.0,go-vap,1.0,-1.0,1.0,0.08,17,9
3056,5.19,43.0,2.0,2.0,go-vap,2.0,1.0,1.0,0.12,17,9
3057,5.3,41.0,4.0,3.0,go-vap,4.0,1.0,0.0,0.13,17,9
3058,5.7,68.0,5.0,5.0,go-vap,4.0,1.0,0.0,0.08,17,9
3059,4.8,56.0,6.0,5.0,go-vap,4.0,-1.0,-1.0,0.09,17,9
3060,3.1,20.0,1.0,1.0,go-vap,1.0,-1.0,1.0,0.16,17,9
3061,11.5,95.0,5.0,6.0,go-vap,4.0,1.0,1.0,0.12,17,9
3062,5.6,44.0,3.0,4.0,go-vap,2.0,-1.0,0.0,0.13,17,9
3063,2.75,58.0,6.0,5.0,go-vap,4.0,1.0,-1.0,0.05,17,9
3064,3.0,48.0,2.0,1.0,go-vap,2.0,-1.0,0.0,0.06,17,9
3065,6.4,53.0,3.0,3.0,go-vap,3.0,1.0,0.0,0.12,17,9
3066,10.7,70.0,5.0,6.0,go-vap,5.0,1.0,0.0,0.15,17,9
3067,7.0,50.0,4.0,3.0,go-vap,4.0,1.0,-1.0,0.14,17,9
3068,7.0,88.0,3.0,2.0,go-vap,2.0,-1.0,-1.0,0.08,17,9
3069,6.7,72.0,4.0,4.0,go-vap,4.0,1.0,0.0,0.09,17,9
3070,7.0,76.0,5.0,3.0,go-vap,3.0,1.0,0.0,0.09,17,9
3071,6.6,45.0,3.0,3.0,go-vap,3.0,1.0,0.0,0.15,17,9
3072,7.0,56.0,4.0,5.0,go-vap,5.0,1.0,0.0,0.12,17,9
3073,6.4,41.0,4.0,4.0,go-vap,5.0,1.0,-1.0,0.16,17,9
3074,1.6,15.0,1.0,1.0,go-vap,2.0,1.0,-1.0,0.11,17,9
3075,13.3,75.0,6.0,6.0,go-vap,6.0,1.0,0.0,0.18,17,9
3076,2.99,20.0,2.0,3.0,go-vap,3.0,1.0,0.0,0.15,17,9
3077,5.3,57.0,3.0,2.0,go-vap,2.0,-1.0,-1.0,0.09,17,9
3078,3.05,18.0,2.0,2.0,go-vap,2.0,-1.0,-1.0,0.17,17,9
3079,4.8,38.0,2.0,2.0,go-vap,2.0,-1.0,0.0,0.13,17,9
3080,4.8,48.0,3.0,2.0,go-vap,2.0,-1.0,-1.0,0.1,17,9
3081,4.98,50.0,3.0,3.0,go-vap,2.0,1.0,0.0,0.1,17,9
3082,3.7,47.0,2.0,3.0,go-vap,3.0,-1.0,-1.0,0.08,17,9
3083,5.6,60.0,5.0,4.0,go-vap,3.0,-1.0,-1.0,0.09,17,9
3084,4.35,55.0,2.0,2.0,go-vap,2.0,-1.0,-1.0,0.08,17,9
3085,9.9,91.0,9.0,4.0,go-vap,5.0,1.0,0.0,0.11,17,9
3086,9.2,115.0,5.0,3.0,go-vap,3.0,1.0,0.0,0.08,17,9
3087,5.2,72.0,4.0,4.0,go-vap,3.0,1.0,-1.0,0.07,17,9
3088,7.0,100.0,2.0,3.0,go-vap,3.0,1.0,0.0,0.07,17,9
3089,3.35,45.0,3.0,2.0,go-vap,2.0,1.0,1.0,0.07,17,9
3090,13.0,90.0,6.0,7.0,go-vap,4.0,1.0,-1.0,0.14,17,9
3091,5.3,72.0,3.0,4.0,go-vap,3.0,1.0,1.0,0.07,17,8
3092,4.2,52.0,3.0,4.0,go-vap,3.0,-1.0,-1.0,0.08,17,8
3093,6.6,88.0,3.0,2.0,go-vap,2.0,-1.0,-1.0,0.08,17,8
3094,4.9,40.0,2.0,2.0,go-vap,3.0,-1.0,0.0,0.12,17,8
3095,7.0,61.29,4.0,4.0,go-vap,4.0,-1.0,-1.0,0.11,17,8
3096,3.7,40.0,2.0,2.0,go-vap,2.0,-1.0,-1.0,0.09,17,8
3097,6.0,65.0,4.0,4.0,go-vap,4.0,1.0,0.0,0.09,17,8
3098,6.5,47.0,4.0,4.0,go-vap,3.0,1.0,-1.0,0.14,17,8
3099,3.75,61.29,2.0,3.0,go-vap,3.0,-1.0,0.0,0.06,17,8
3100,4.18,47.0,4.0,3.0,go-vap,2.0,-1.0,-1.0,0.09,17,8
3101,4.25,55.0,3.0,2.0,go-vap,3.0,1.0,0.0,0.08,17,8
3102,2.95,46.0,2.0,2.0,go-vap,2.0,-1.0,1.0,0.06,17,8
3103,2.2,36.0,2.0,2.0,go-vap,2.0,1.0,0.0,0.06,17,8
3104,11.5,99.0,11.0,5.0,go-vap,4.0,1.0,1.0,0.12,17,8
3105,11.8,79.0,4.0,4.0,go-vap,5.0,1.0,0.0,0.15,17,8
3106,2.2,27.0,2.0,2.0,go-vap,3.0,-1.0,0.0,0.08,17,8
3107,3.2,32.0,2.0,2.0,go-vap,2.0,-1.0,-1.0,0.1,17,8
3108,1.35,15.0,1.0,2.0,go-vap,2.0,1.0,0.0,0.09,17,8
3109,2.4,32.0,2.0,2.0,go-vap,2.0,1.0,0.0,0.08,17,8
3110,2.68,21.0,3.0,2.0,go-vap,3.0,1.0,0.0,0.13,17,8
3111,5.0,49.0,4.0,4.0,go-vap,2.0,1.0,0.0,0.1,17,8
3112,5.7,49.0,2.0,2.0,go-vap,2.0,-1.0,-1.0,0.12,17,8
3113,3.3,35.0,2.0,2.0,go-vap,2.0,1.0,-1.0,0.09,17,8
3114,5.9,40.0,4.0,5.0,go-vap,4.0,1.0,-1.0,0.15,17,8
3115,8.3,75.0,3.0,4.0,go-vap,3.0,1.0,0.0,0.11,17,8
3116,2.2,15.0,2.0,2.0,go-vap,3.0,1.0,1.0,0.15,17,8
3117,4.85,41.0,5.0,3.0,go-vap,4.0,1.0,0.0,0.12,17,8
3118,6.1,42.0,4.0,4.0,go-vap,4.0,1.0,0.0,0.15,17,8
3119,7.39,53.0,4.0,7.0,go-vap,3.0,1.0,-1.0,0.14,17,8
